anchor,host_name,IP,avg_rtt,min_rtt,max_rtt,location
IN-V2-229,hathway.net,203.171.243.225,1.516675557,2.138633892,1.666784335,Kolkata
IN-57,hathway.net,192.168.10.1,0.289561377,0.831425576,1.140455177,Kutabandh
IN-V2-198,github.com,10.240.9.208,16.91564716,16.48013929,16.98697223,Bengaluru
IN-V2-139,google.com,216.239.51.91,21.86533362,21.19670784,20.81320832,Hubballi
IN-19,www.irctc.in,125.16.149.129,10.13775492,9.836384721,10.49894968,Ranchi
IN-V2-30,hathway.net,125.20.113.213,5.9932618,4.990267336,6.967867591,Gurgaon
IN-V2-198,uidai.gov.in,125.18.215.61,4.286839044,3.526175974,4.974035235,Bangalore
IN-V2-164,iisc.ac.in,13.71.49.222,33.28425192,33.94160975,33.50871419,Pune
IN-57,hathway.net,192.168.10.1,0.992401806,0.394333822,0.759522641,Kutabandh
IN-28,airtel.in,203.193.158.20,21.84182086,20.39935026,22.40965483,Chennai
IN-57,www.irctc.in,116.119.72.92,6.162993914,5.056668403,7.547628587,Delhi
IN-31,metro.in,180.87.37.33,16.08922809,16.23018634,16.4026068,Chennai
IN-V2-198,uidai.gov.in,59.144.94.26,4.835848518,4.20228278,4.923509181,Bangalore
IN-V2-134,jio.in,3.33.130.190,11.27603144,10.45419913,11.73568132,Seattle
IN-44,hathway.net,61.246.138.73,23.96491151,24.01170321,24.64673892,Allahabad
IN-V2-51,hathway.net,136.232.27.246,33.38699856,33.35967696,33.76276357,Navi Mumbai
IN-V2-198,sbi.co.in,192.168.1.1,0.962877371,0.717838983,0.899695261,Bengaluru
IN-2,meghalaya.gov.in,192.168.29.1,2.365301414,0.69593051,4.287104144,Dumka
IN-V2-134,jio.in,192.168.1.1,0.452692283,0.922394999,1.209590634,Bengaluru
IN-V2-139,google.com,223.190.228.1,8.031399009,7.477746422,9.103384783,Hubballi
IN-39,metro.in,203.193.135.2,1.251829331,1.159206639,1.81899452,Nagpur
IN-V2-208,google.com,142.251.49.232,26.4999169,26.45284423,26.86037932,Mumbai
IN-62,hathway.net,172.16.16.1,0.577164365,0.518377308,1.038853447,Bhopal
IN-V2-198,startupindia.gov.in,192.168.1.1,0.772932486,0.22,0.715044717,Bengaluru
IN-33,www.irctc.in,125.20.143.98,6.198921714,6.581969221,6.305692439,Mumbai
IN-V2-101,www.irctc.in,125.20.136.49,7.105999505,6.462892621,7.345620895,Pune
IN-V2-139,google.com,142.251.42.78,38.40313625,36.76042908,39.57083868,Chennai
IN-V2-229,meghalaya.gov.in,192.168.7.1,1.056718856,0.949686135,0.657842845,Kolkata
IN-33,www.irctc.in,125.20.143.98,6.124801426,6.582570283,5.361731023,Mumbai
IN-V2-07,nesac.gov.in,192.168.29.1,1.207013771,1.087325032,1.644535297,Kolkata
IN-V2-249,108.117.11.94,154.206.27.249,4.587224543,3.631587619,6.053251429,Delhi
IN-28,github.com,192.168.0.1,0.906566654,0.569966866,0.54807291,Chennai
IN-V2-198,paytm.in,10.240.9.208,10.8487251,3.972675674,16.86643045,Bengaluru
IN-13,hathway.net,116.119.104.88,28.58049256,27.94813635,28.87026091,Delhi
IN-44,www.irctc.in,182.19.109.69,31.44699522,28.51512359,34.4874543,Mumbai
IN-41,titan.co.in,172.16.4.152,18.38745983,17.94764832,17.65023524,Mumbai
IN-V2-208,paytm.in,192.168.0.1,0.232,0.390843902,0.885643222,Chennai
IN-47,hathway.net,115.110.210.38,17.7223352,18.27533693,17.29261265,Delhi
IN-V2-101,www.irctc.in,103.243.115.217,2.786835311,3.080156884,3.88201061,Ashti
IN-41,titan.co.in,192.168.150.1,0.844508262,0.769559218,0.653654971,Surat
IN-V2-164,paytm.in,192.168.9.254,0.232,0.485022349,0.238,Thiruvathapuram
IN-V2-229,hathway.net,192.168.7.1,1.112450704,0.419521435,0.672855136,Kolkata
IN-V2-208,sbi.co.in,192.168.0.1,0.530187152,0.948720521,0.238,Chennai
IN-V2-229,hathway.net,192.168.7.1,1.080144672,1.032943753,0.282343419,Kolkata
IN-31,iisc.ac.in,51.10.26.236,23.00652325,23.42026011,23.87909182,Berlin
IN-V2-134,uidai.gov.in,59.144.94.26,6.04390634,5.509871278,6.663316715,Bangalore
IN-V2-07,meghalaya.gov.in,192.168.29.1,0.326833442,0.950421642,1.135970575,Kolkata
IN-V2-208,google.com,72.14.212.80,1.71835086,1.122816516,1.257759785,Mountain View
IN-V2-134,metro.in,223.178.56.1,6.189126491,3.945268295,8.843471437,Bangalore
IN-2,meghalaya.gov.in,115.244.136.22,32.02654277,31.88581037,32.71178913,Sonipat
IN-48,hathway.net,192.168.10.1,0.232,0.509418117,0.662110448,Dehradun
IN-31,iisc.ac.in,13.71.49.222,28.92678678,29.16272402,29.21161868,Pune
IN-47,hathway.net,115.110.210.38,23.32310717,18.04548641,29.29561243,Delhi
IN-V2-249,github.com,10.100.100.100,1.398258663,1.435100758,0.731008723,Bengaluru
IN-V2-139,google.com,142.251.42.78,38.75057267,37.35434582,39.64662866,Chennai
IN-V2-249,github.com,10.100.100.100,0.972728156,0.730545792,0.833831775,Bengaluru
IN-V2-229,meghalaya.gov.in,172.24.27.129,2.602069229,1.538663231,3.103660606,Sonipat
IN-19,hathway.net,125.16.149.129,6.915529338,7.21821574,8.375901208,Ranchi
IN-12,hathway.net,125.18.52.33,4.231506559,3.949470361,4.515971814,Haldia
IN-28,jio.in,203.193.158.20,22.86198215,22.02203156,23.83513024,Chennai
IN-V2-198,jio.in,116.119.68.114,4.11900747,3.184880546,5.576201399,Chennai
IN-39,iisc.ac.in,49.44.220.185,8.527157341,8.242625489,9.472598467,Navi Mumbai
IN-V2-101,www.irctc.in,192.168.1.1,1.303105967,0.59827179,0.646009946,Pimpri-Chinchwad
IN-31,metro.in,180.87.37.33,16.13915638,16.49350141,16.41307207,Chennai
IN-V2-249,108.117.11.94,154.206.27.249,5.027526712,3.444776444,5.98567022,Delhi
IN-V2-208,google.com,142.251.69.103,25.0832586,25.11759145,25.07405093,Mumbai
IN-31,github.com,192.168.0.2,0.740785525,1.03204523,0.781984318,Coimbatore
IN-V2-198,sbi.co.in,125.18.215.61,4.762545528,4.29688404,6.054483446,Bangalore
IN-V2-208,uidai.gov.in,192.168.0.1,0.232,0.272126488,0.566011112,Chennai
IN-V2-101,www.irctc.in,103.243.115.193,3.732737399,3.894807214,3.442781927,Ashti
IN-39,jio.in,192.168.5.100,1.055580347,0.459090258,0.889064884,Puducherry
IN-V2-198,startupindia.gov.in,192.168.1.1,0.888880732,0.35895943,0.238,Bengaluru
IN-V2-07,meghalaya.gov.in,172.26.110.162,4.761688888,5.137865148,5.609616104,Kolkata
IN-41,titan.co.in,162.158.226.73,22.00244193,19.92472133,23.71729416,Mumbai
IN-V2-134,uidai.gov.in,192.168.1.1,1.292814105,0.404994786,1.58132678,Bengaluru
IN-V2-134,jio.in,3.33.130.190,11.48074612,9.430187912,11.4747957,Seattle
IN-V2-164,paytm.in,10.219.29.42,3.616950969,4.250189012,3.471625244,Thiruvathapuram
IN-V2-134,github.com,192.168.1.1,0.393827259,0.469620547,0.687226624,Bengaluru
IN-V2-101,www.irctc.in,182.19.109.69,32.91677669,30.63512974,33.43218231,Mumbai
IN-V2-249,sbi.co.in,10.100.100.100,1.386331995,1.050327259,0.796548894,Bengaluru
IN-33,www.irctc.in,203.129.227.101,0.782277157,0.480767783,0.727568931,Pimpri
IN-62,titan.co.in,172.16.16.1,1.314608078,0.577709582,1.104167201,Bhopal
IN-V2-134,iisc.ac.in,13.71.49.222,28.42417165,27.21338329,28.21019171,Pune
IN-V2-198,uidai.gov.in,182.79.153.0,11.12743118,5.418304039,16.19633557,Gurugram
IN-17,hathway.net,192.168.2.1,1.425954719,1.208713341,1.31640426,Patna
IN-40,titan.co.in,162.158.226.17,11.17634905,11.79966497,11.53585365,Mumbai
IN-41,titan.co.in,162.158.226.73,22.02244539,20.27603912,23.45515279,Mumbai
IN-19,hathway.net,116.119.164.9,26.34495294,19.84899754,33.21284912,Chennai
IN-57,hathway.net,182.72.222.125,10.1569754,10.16428748,10.23466483,Bangalore
IN-47,hathway.net,115.113.247.57,3.255600717,2.646369575,2.191589071,Delhi
IN-V2-193,meghalaya.gov.in,203.199.9.218,25.17672709,25.50903016,25.98064349,Gurgaon
IN-V2-30,hathway.net,136.232.27.246,26.78355178,25.56113465,28.09977954,Navi Mumbai
IN-V2-198,jio.in,3.33.130.190,11.10267528,10.41676946,11.53489855,Seattle
IN-48,hathway.net,14.140.206.25,2.346670897,2.55116545,2.449942788,New Delhi
IN-V2-07,meghalaya.gov.in,172.16.19.5,4.60210115,4.32722505,4.804253003,Kolkata
IN-V2-208,google.com,192.178.110.207,19.36343388,19.58697156,20.07650978,Mumbai
IN-31,airtel.in,116.119.72.22,2.798118234,3.183825734,3.400128459,Delhi
IN-39,sbi.co.in,192.168.5.100,1.201504007,0.507728684,0.646824772,Puducherry
IN-31,github.com,104.44.29.63,35.32734779,34.66112714,34.81978267,Coimbatore
IN-V2-51,hathway.net,125.22.133.21,4.1339846,4.298167436,4.589425763,Faridabad
IN-2,meghalaya.gov.in,172.26.104.52,8.912907728,8.539521775,10.00822985,Jharkand
IN-57,hathway.net,182.72.222.125,9.759566488,10.02354859,9.907639489,Bangalore
IN-V2-101,www.irctc.in,103.243.115.217,3.505357969,3.495476333,3.842708667,Ashti
IN-V2-193,meghalaya.gov.in,10.230.244.1,0.557824157,0.431211488,0.565925992,New Town
IN-V2-07,meghalaya.gov.in,192.168.37.25,4.237404868,4.48305382,4.672148133,Kolkata
IN-12,hathway.net,125.18.52.33,3.583720278,3.085389588,4.652949606,Haldia
IN-17,www.irctc.in,203.193.172.1,1.541534781,2.075471042,2.45983273,Patna
IN-28,iisc.ac.in,203.129.222.145,12.59571999,11.90452834,12.79428485,Chennai
IN-13,meghalaya.gov.in,192.168.10.1,1.233882378,0.434054397,0.814786328,Siliguri
IN-19,www.irctc.in,125.20.143.98,34.82256637,34.28409547,34.2638679,Mumbai
IN-V2-164,iisc.ac.in,104.44.12.126,21.72449252,21.10351401,22.49424459,Chennai
IN-V2-164,iisc.ac.in,13.71.49.222,33.15608218,33.07585899,32.85097678,Pune
IN-V2-208,google.com,192.178.110.207,20.40431982,19.96798265,18.93284593,Mumbai
IN-V2-198,uidai.gov.in,125.18.215.61,3.910579701,3.084114245,5.090593114,Bangalore
IN-V2-208,airtel.in,115.110.232.174,39.00808122,38.83545009,39.27467025,Delhi
IN-V2-249,airtel.in,10.100.100.100,1.210478252,1.082448983,0.789053809,Bengaluru
IN-12,meghalaya.gov.in,116.119.72.56,7.613917312,4.432374637,9.927763999,Delhi
IN-V2-249,github.com,10.100.100.100,1.091086488,0.881973262,1.692229845,Bengaluru
IN-54,nesac.gov.in,192.168.0.1,1.068033301,1.019721541,1.052782154,Shillong
IN-44,www.irctc.in,116.119.72.48,31.1260103,24.26031166,38.56665983,Delhi
IN-31,airtel.in,116.119.72.22,3.289472373,2.793058835,2.94694733,Delhi
IN-48,hathway.net,192.168.10.1,0.694387846,0.22,0.238,Dehradun
IN-V2-208,google.com,192.178.110.207,19.87734317,19.07693139,18.79181904,Mumbai
IN-47,hathway.net,192.168.0.1,0.577696202,0.702199218,0.93022727,Lucknow
IN-V2-30,hathway.net,49.44.187.164,9.200958233,7.681225384,10.16972832,Chennai
IN-28,sbi.co.in,59.160.150.5,27.05415955,25.33087415,27.99173083,Ahmedabad
IN-V2-164,uidai.gov.in,121.244.53.25,1.216118066,1.521219384,2.128613112,Ernakulam
IN-44,hathway.net,61.246.138.73,23.90346694,23.96068276,25.07869759,Allahabad
IN-39,metro.in,192.168.5.100,1.699361556,0.764548038,1.802900561,Puducherry
IN-V2-249,jio.in,10.100.100.100,1.118248683,0.866375328,0.864235195,Bengaluru
IN-47,hathway.net,115.110.210.38,23.28327553,18.23430157,28.95043056,Delhi
IN-V2-229,hathway.net,192.168.7.1,0.848590358,0.684450092,0.412582933,Kolkata
IN-V2-198,github.com,104.44.11.254,24.65960445,24.88217501,25.93518902,Bengaluru
IN-V2-198,airtel.in,192.168.1.1,0.663071432,0.22,0.601736578,Bengaluru
IN-47,hathway.net,203.190.147.33,1.485108131,1.808127931,2.4965833,Noida
IN-54,hathway.net,192.168.0.1,1.151877294,1.030054859,0.238,Shillong
IN-41,hathway.net,192.168.150.1,0.273155077,0.22,0.296575374,Surat
IN-V2-198,sbi.co.in,116.119.61.127,10.58266227,9.37108602,11.51511398,Chennai
IN-28,uidai.gov.in,192.168.0.1,0.258824155,0.894993774,0.740859083,Chennai
IN-19,hathway.net,203.129.217.1,1.529148936,1.605090911,1.68423895,Ranchi
IN-57,www.irctc.in,192.168.10.1,0.624351813,0.493994047,0.995165875,Kutabandh
IN-57,www.irctc.in,116.119.72.92,6.855875735,5.535831591,7.808721668,Delhi
IN-39,metro.in,103.198.140.170,9.788783223,9.436713666,9.487102643,Singapore
IN-V2-208,google.com,192.178.110.207,19.34475345,19.32745408,20.03616294,Mumbai
IN-28,jio.in,3.33.130.190,25.84631179,25.4591884,25.60470205,Seattle
IN-V2-30,hathway.net,182.64.8.1,4.785534569,4.299227746,5.877927841,Delhi
IN-67,meghalaya.gov.in,192.168.1.1,0.880315566,0.576850495,0.994886342,Imphal
IN-44,www.irctc.in,61.246.138.73,14.21673302,13.76103632,14.2300621,Allahabad
IN-V2-249,jio.in,103.176.234.97,3.271354707,2.133121821,2.319169571,Bangalore
IN-31,github.com,192.168.0.2,0.44812719,1.251262427,0.841853178,Coimbatore
IN-V2-229,meghalaya.gov.in,203.199.9.218,26.74605304,26.64053604,27.09572823,Gurgaon
IN-V2-51,hathway.net,125.22.133.21,4.507375615,4.0748817,5.394410838,Faridabad
IN-V2-51,hathway.net,125.22.133.21,4.591547405,3.60521036,3.821681975,Faridabad
IN-2,meghalaya.gov.in,172.26.104.147,10.84321856,9.395261209,10.1340442,Dumka
IN-V2-134,iisc.ac.in,223.178.56.1,5.004340958,4.639683455,5.894792644,Bangalore
IN-28,startupindia.gov.in,192.168.0.1,1.029206277,0.460441786,0.716689229,Chennai
IN-39,github.com,192.168.5.100,0.80874267,1.414693159,1.343837468,Puducherry
IN-33,www.irctc.in,203.129.227.101,0.232,0.677278968,0.910756741,Pimpri
IN-47,hathway.net,115.110.210.38,17.65552536,17.78201295,17.61234206,Delhi
IN-44,www.irctc.in,61.246.138.73,14.30043191,13.98608259,13.48965419,Allahabad
IN-44,www.irctc.in,116.119.72.48,31.58787695,24.04886949,39.56522502,Delhi
IN-19,hathway.net,203.129.217.1,1.850894269,1.134209217,1.514884564,Ranchi
IN-17,hathway.net,192.168.2.1,1.182448106,1.453368487,1.275413106,Patna
IN-44,www.irctc.in,192.168.10.1,1.067016365,1.039079799,1.001736439,Prayagraj
IN-V2-51,hathway.net,136.232.27.246,33.08574015,33.19486045,34.19492522,Navi Mumbai
IN-V2-198,github.com,192.168.1.1,0.459534519,0.87143961,0.238,Bengaluru
IN-28,jio.in,192.168.0.1,0.482546821,0.22,0.238,Chennai
IN-47,hathway.net,115.110.210.38,23.41065616,18.09572211,29.03515791,Delhi
IN-31,airtel.in,59.144.62.33,1.938741228,2.278091612,3.248256354,Thiruvathapuram
IN-41,titan.co.in,192.168.150.1,0.353475745,0.559551921,0.313187707,Surat
IN-2,meghalaya.gov.in,192.168.29.1,3.061186176,1.427317528,4.550681391,Dumka
IN-19,hathway.net,116.119.164.9,26.32951999,20.35668061,32.36813705,Chennai
IN-19,hathway.net,116.119.164.9,26.19347117,20.25191649,31.88300794,Chennai
IN-V2-164,jio.in,3.33.130.190,20.62287547,20.73442122,20.66066371,Seattle
IN-48,hathway.net,203.193.159.129,1.666950675,1.596673666,1.655257038,Dehradun
IN-V2-164,uidai.gov.in,59.160.204.110,19.64165041,19.73659363,20.00218747,Bangalore
IN-57,hathway.net,116.119.72.92,10.51875629,9.40526637,11.40933507,Delhi
IN-V2-193,meghalaya.gov.in,203.199.9.218,25.87394153,25.22885896,25.57741771,Gurgaon
IN-V2-07,hathway.net,136.232.27.246,38.72739012,38.66805945,38.86778397,Navi Mumbai
IN-V2-249,jio.in,3.33.130.190,14.20844646,13.68017245,14.58274386,Seattle
IN-39,iisc.ac.in,203.193.135.2,1.601668558,1.037850103,1.58334543,Nagpur
IN-33,www.irctc.in,203.129.227.101,0.350682172,0.835997488,0.695364892,Pimpri
IN-V2-134,metro.in,223.178.56.1,6.715541202,4.124493461,9.281116439,Bangalore
IN-31,sbi.co.in,59.144.62.33,3.302468026,2.283455799,2.578771166,Thiruvathapuram
IN-28,sbi.co.in,203.129.222.145,12.0702695,11.57842849,12.05763063,Chennai
IN-V2-134,github.com,192.168.1.1,0.896411198,0.85922323,0.545910529,Bengaluru
IN-12,meghalaya.gov.in,116.119.72.56,8.156779124,5.220380424,9.418790747,Delhi
IN-47,hathway.net,203.190.147.33,1.583435227,1.973280594,1.085235222,Noida
IN-V2-229,hathway.net,192.168.7.1,0.232,0.763878852,0.810432012,Kolkata
IN-V2-134,iisc.ac.in,192.168.1.1,1.109444227,0.760193399,1.392865583,Bengaluru
IN-47,hathway.net,115.110.210.38,24.11766235,18.47367616,28.58687516,Delhi
IN-12,hathway.net,116.119.72.56,4.831063802,2.815898412,4.938265693,Delhi
IN-V2-134,airtel.in,192.168.1.1,0.265248067,0.759787832,1.193710739,Bengaluru
IN-V2-208,uidai.gov.in,59.160.204.110,6.689745838,6.690545254,7.429822178,Bangalore
IN-39,sbi.co.in,49.44.187.171,9.719848015,9.428330386,9.581909582,Chennai
IN-47,hathway.net,192.168.0.1,1.107260496,0.676055024,1.006465746,Lucknow
IN-V2-229,hathway.net,192.168.7.1,0.940957704,0.699476152,0.998116305,Kolkata
IN-39,uidai.gov.in,59.160.204.110,15.8108705,13.77608445,17.09290208,Bangalore
IN-V2-30,hathway.net,49.44.187.164,9.530877876,7.967358268,9.63095997,Chennai
IN-V2-198,metro.in,192.168.1.1,0.358289575,0.22,0.414920809,Bengaluru
IN-V2-164,airtel.in,182.72.165.153,21.58714889,20.87866743,21.51202951,Bangalore
IN-V2-164,iisc.ac.in,192.168.9.254,0.232,0.22,0.238,Thiruvathapuram
IN-47,hathway.net,203.190.147.33,1.541605303,1.522811468,1.116937331,Noida
IN-40,titan.co.in,192.168.2.1,0.534405524,0.886408899,0.452273837,Gandhinagar
IN-V2-51,hathway.net,125.22.133.21,4.407423959,3.730547817,4.749591091,Faridabad
IN-31,github.com,104.44.16.68,27.44014909,27.69209643,27.77395513,Coimbatore
IN-V2-30,hathway.net,116.119.109.16,5.524633833,5.374526904,6.007640043,Delhi
IN-31,github.com,51.10.44.158,17.08903853,17.07920942,17.97418188,Coimbatore
IN-V2-164,metro.in,103.121.26.101,1.158332814,0.22,0.917975583,Thiruvathapuram
IN-V2-249,iisc.ac.in,10.100.100.100,1.088107527,1.013329018,1.135496689,Bengaluru
IN-V2-30,hathway.net,182.64.8.1,4.871370297,3.179268427,5.692980102,Delhi
IN-V2-249,airtel.in,103.176.234.137,3.489355909,3.075006886,3.665346361,Bangalore
IN-V2-249,uidai.gov.in,182.78.39.165,6.398564969,5.913777154,7.828433814,Mangalore
IN-V2-198,sbi.co.in,192.168.1.1,0.232,0.361281631,1.047362369,Bengaluru
IN-V2-249,github.com,192.168.1.1,1.254973919,1.456277543,1.254099873,Bengaluru
IN-V2-51,171.76.87.191,192.168.1.1,0.391982764,0.237338127,1.144645938,Greater Noida
IN-V2-198,paytm.in,192.168.1.1,0.401050179,0.22,0.238,Bengaluru
IN-V2-249,iisc.ac.in,13.71.49.222,17.07876474,17.10157618,17.54943984,Pune
IN-48,hathway.net,14.140.206.25,2.033574621,2.177409918,2.237196499,New Delhi
IN-V2-164,uidai.gov.in,59.160.204.110,19.61361073,19.38857198,19.65806197,Bangalore
IN-V2-51,hathway.net,192.168.1.1,0.232,0.254619487,0.238,Greater Noida
IN-V2-249,uidai.gov.in,103.176.234.97,2.7073679,2.336022616,3.021190875,Bangalore
IN-41,titan.co.in,162.158.226.73,22.0636044,20.3797474,23.40530227,Mumbai
IN-V2-07,meghalaya.gov.in,192.168.29.1,0.743692007,1.04182729,0.263206132,Kolkata
IN-V2-193,hathway.net,10.230.244.1,0.828778462,0.707676024,0.440441382,New Town
IN-V2-198,paytm.in,192.168.1.1,0.232,0.99218574,0.793396529,Bengaluru
IN-31,github.com,104.44.29.63,35.50662771,35.72682135,35.70574191,Coimbatore
IN-V2-198,github.com,104.44.11.254,24.75029329,24.99081973,25.78862065,Bengaluru
IN-V2-164,jio.in,3.33.130.190,20.21796475,20.68099015,21.58808742,Seattle
IN-V2-249,uidai.gov.in,182.78.39.165,6.900045066,5.204634225,7.86445419,Mangalore
IN-V2-249,metro.in,10.100.100.100,0.949049247,1.222308684,0.720001309,Bengaluru
IN-19,hathway.net,182.79.164.37,15.11315002,14.37593088,15.25632014,Delhi
IN-44,hathway.net,61.246.138.73,24.53259761,23.59106886,24.57816044,Allahabad
IN-48,hathway.net,203.193.159.129,0.929588087,2.045807342,1.747369988,Dehradun
IN-28,jio.in,59.160.150.5,26.61744953,26.49596772,28.15043565,Ahmedabad
IN-31,startupindia.gov.in,192.168.0.2,1.277637239,0.503393527,0.286693251,Coimbatore
IN-V2-30,hathway.net,136.232.27.246,26.67019436,25.55473418,27.88657723,Navi Mumbai
IN-19,www.irctc.in,125.20.143.98,34.62739952,34.29435523,34.52604421,Mumbai
IN-28,sbi.co.in,203.129.222.145,11.5937337,11.87630988,12.10026835,Chennai
IN-2,hathway.net,192.168.29.1,2.480011642,1.967201704,2.218689348,Dumka
IN-V2-193,hathway.net,136.232.27.246,35.86952286,35.26161643,34.92490126,Navi Mumbai
IN-V2-30,hathway.net,192.168.1.1,0.347457035,0.981737715,0.811043787,Greater Noida
IN-V2-30,hathway.net,49.44.187.164,9.288245474,8.466964487,10.36925593,Chennai
IN-31,github.com,104.44.16.68,27.36718483,27.79973194,27.88749303,Coimbatore
IN-39,iisc.ac.in,104.44.11.214,29.88164433,28.42605778,32.22101153,Mumbai
IN-17,hathway.net,203.193.172.1,2.31258724,2.143868021,3.396598465,Patna
IN-17,www.irctc.in,172.31.231.230,10.21451109,10.39111959,10.81284367,Mumbai
IN-31,sbi.co.in,192.168.0.2,0.633258048,0.683010046,1.023175842,Coimbatore
IN-39,iisc.ac.in,13.71.49.222,26.48457105,26.93714938,27.07624248,Pune
IN-31,iisc.ac.in,116.119.72.22,3.094846685,3.713628598,3.133190811,Delhi
IN-V2-101,www.irctc.in,192.168.1.1,0.730916323,0.545616284,0.836113818,Pimpri-Chinchwad
IN-V2-208,iisc.ac.in,13.71.49.222,17.82593075,17.61097809,17.93602923,Pune
IN-V2-07,meghalaya.gov.in,115.244.136.22,27.38292072,27.45396537,28.22546339,Sonipat
IN-47,hathway.net,115.113.247.57,2.556694238,2.003105929,2.772233219,Delhi
IN-V2-208,google.com,192.168.0.1,0.90069485,0.609314054,0.252497593,Chennai
IN-V2-198,jio.in,3.33.130.190,11.13216505,11.1358625,11.99902907,Seattle
IN-V2-134,sbi.co.in,223.178.56.1,5.133874963,3.737600008,5.830228096,Bangalore
IN-2,hathway.net,10.21.248.1,7.453733371,5.075843256,8.400844609,Dumka
IN-28,github.com,192.168.0.1,0.232,0.496412251,0.238,Chennai
IN-39,uidai.gov.in,192.168.5.100,0.843987692,1.172098836,0.523064235,Puducherry
IN-V2-139,google.com,142.250.239.228,25.77476893,24.56189064,25.32338596,Hubballi
IN-41,titan.co.in,162.158.226.73,22.97880597,20.25728961,23.66331031,Mumbai
IN-28,sbi.co.in,203.193.158.20,22.75295364,23.1073928,23.07681573,Chennai
IN-V2-198,paytm.in,10.240.9.208,11.2771434,4.286686901,17.48372816,Bengaluru
IN-V2-134,metro.in,192.168.1.1,0.610461948,0.739890078,1.009983528,Bengaluru
IN-V2-07,nesac.gov.in,192.168.29.1,0.965729648,0.770114125,1.249682393,Kolkata
IN-V2-208,metro.in,192.168.0.1,0.391094858,1.273712536,1.157038267,Chennai
IN-V2-51,hathway.net,136.232.27.246,33.21988018,33.6933808,33.28311807,Navi Mumbai
IN-V2-249,sbi.co.in,103.176.234.97,3.527559119,2.772596065,3.844132197,Bangalore
IN-V2-07,meghalaya.gov.in,115.244.136.22,26.7774942,27.87465076,28.01640244,Sonipat
IN-28,jio.in,59.160.150.5,26.84985263,25.70922754,27.56379455,Ahmedabad
IN-V2-139,google.com,142.250.239.228,25.24606915,24.95552422,25.81450138,Hubballi
IN-V2-139,google.com,216.239.51.91,20.9861707,20.82002091,21.60350812,Hubballi
IN-V2-51,hathway.net,136.232.27.246,33.29567886,33.34513536,33.21162998,Navi Mumbai
